date,fips,county,hospital_pk,total_adult_inpatient,used_inpatient,total_adult_confirmed_and_suspected_covid,total_adult_confirmed_covid,total_icu,used_icu,total_staffed_adult_icu,used_staffed_adult_icu,staffed_icu_adult_confirmed_and_suspected_covid,staffed_icu_adult_confirmed_covid
2020-10-02,36053,Madison,331316,104.0,104.0,-999999.0,0.0,28.0,11.0,11.0,11.0,0.0,0.0
2020-10-02,36055,Monroe,330285,7133.0,5813.0,70.0,34.0,1400.0,864.0,1260.0,713.0,7.0,-999999.0
2020-10-02,36055,Monroe,330226,360.0,2153.0,-999999.0,-999999.0,770.0,123.0,110.0,17.0,0.0,0.0
2020-10-02,36055,Monroe,330164,2506.0,1913.0,31.0,27.0,168.0,80.0,168.0,80.0,10.0,9.0
2020-10-02,36055,Monroe,330125,,3307.0,8.0,8.0,644.0,222.0,,,0.0,0.0
2020-10-02,36057,Montgomery,330047,468.0,229.0,8.0,0.0,48.0,24.0,44.0,24.0,-999999.0,0.0
2020-10-02,36059,Nassau,330181,945.0,701.0,42.0,25.0,105.0,34.0,105.0,34.0,11.0,7.0
2020-10-02,36059,Nassau,330331,1267.0,781.0,15.0,11.0,140.0,50.0,140.0,50.0,-999999.0,-999999.0
2020-10-02,36059,Nassau,330027,2268.0,2194.0,119.0,18.0,448.0,416.0,378.0,358.0,32.0,4.0
2020-10-02,36059,Nassau,330198,2583.0,1955.0,55.0,35.0,154.0,137.0,154.0,137.0,14.0,10.0
2020-10-02,36059,Nassau,330259,1449.0,1219.0,15.0,15.0,147.0,117.0,70.0,48.0,7.0,7.0
2020-10-02,36059,Nassau,330332,1008.0,511.0,9.0,9.0,84.0,57.0,84.0,57.0,-999999.0,-999999.0
2020-10-02,36059,Nassau,330106,6818.0,5481.0,202.0,135.0,1204.0,757.0,861.0,532.0,42.0,33.0
2020-10-02,36059,Nassau,330182,1877.0,1877.0,27.0,27.0,560.0,220.0,560.0,220.0,27.0,27.0
2020-10-02,36061,New York,330204,3627.0,3758.0,73.0,42.0,478.0,467.0,442.0,348.0,14.0,10.0
2020-10-02,36061,New York,332008,926.0,926.0,0.0,0.0,,,,,0.0,0.0
2020-10-02,36061,New York,330024,9030.0,9045.0,804.0,356.0,1869.0,1747.0,1722.0,1637.0,124.0,66.0
2020-10-02,36061,New York,330119,2940.0,2468.0,170.0,113.0,777.0,323.0,581.0,219.0,58.0,49.0
2020-10-02,36061,New York,330154,3332.0,3412.0,97.0,47.0,280.0,172.0,245.0,156.0,-999999.0,-999999.0
2020-10-02,36061,New York,330046,4902.0,3986.0,356.0,68.0,468.0,405.0,468.0,405.0,44.0,23.0
2020-10-02,36061,New York,330199,1967.0,763.0,26.0,17.0,127.0,93.0,126.0,66.0,0.0,0.0
2020-10-02,36061,New York,330169,2967.0,2212.0,293.0,86.0,294.0,233.0,294.0,233.0,30.0,14.0
2020-10-02,36061,New York,330101,15632.0,16429.0,770.0,209.0,3626.0,2850.0,1946.0,1654.0,111.0,41.0
2020-10-02,36061,New York,330240,1939.0,1154.0,52.0,45.0,378.0,186.0,378.0,108.0,13.0,11.0
2020-10-02,36061,New York,330214,,7366.0,247.0,151.0,1966.0,1552.0,,,46.0,31.0
2020-10-02,36061,New York,330270,1032.0,881.0,0.0,0.0,28.0,6.0,28.0,6.0,0.0,0.0
2020-10-02,36061,New York,330100,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-02,36063,Niagara,330188,609.0,346.0,,,84.0,38.0,84.0,38.0,,
2020-10-02,36063,Niagara,330065,868.0,440.0,27.0,5.0,84.0,50.0,84.0,50.0,11.0,-999999.0
2020-10-02,36063,Niagara,330163,490.0,312.0,0.0,0.0,35.0,14.0,35.0,14.0,0.0,
2020-10-02,36065,Oneida,330245,,,25.0,7.0,,,,,7.0,4.0
2020-10-02,36065,Oneida,330215,,302.0,,,70.0,15.0,,,,
2020-10-02,36065,Oneida,330044,,,74.0,26.0,,,,,17.0,9.0
2020-10-02,36067,Onondaga,330241,4242.0,4052.0,89.0,68.0,819.0,710.0,714.0,649.0,13.0,6.0
2020-10-02,36067,Onondaga,330140,3157.0,2257.0,41.0,41.0,570.0,238.0,420.0,213.0,-999999.0,-999999.0
2020-10-02,36067,Onondaga,330203,2387.0,1187.0,,,385.0,138.0,385.0,138.0,,
2020-10-02,36069,Ontario,330058,497.0,305.0,6.0,6.0,98.0,21.0,98.0,21.0,5.0,5.0
2020-10-02,36069,Ontario,330265,57.0,237.0,-999999.0,-999999.0,63.0,23.0,9.0,-999999.0,-999999.0,-999999.0
2020-10-02,36069,Ontario,330074,1029.0,520.0,17.0,5.0,84.0,63.0,84.0,63.0,0.0,
2020-10-02,36071,Orange,330126,2786.0,2148.0,201.0,75.0,805.0,243.0,665.0,210.0,23.0,17.0
2020-10-02,36071,Orange,330135,343.0,111.0,7.0,4.0,70.0,26.0,70.0,26.0,-999999.0,0.0
2020-10-02,36071,Orange,330264,935.0,957.0,108.0,108.0,98.0,64.0,98.0,64.0,15.0,15.0
2020-10-02,36071,Orange,330205,350.0,63.0,11.0,4.0,56.0,19.0,56.0,19.0,-999999.0,0.0
2020-10-02,36073,Orleans,331319,,91.0,-999999.0,0.0,0.0,0.0,,,,
2020-10-02,36075,Oswego,330218,861.0,466.0,19.0,18.0,119.0,45.0,119.0,45.0,-999999.0,-999999.0
2020-10-02,36077,Otsego,330085,371.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-02,36077,Otsego,330136,,707.0,5.0,5.0,150.0,127.0,,127.0,-999999.0,-999999.0
2020-10-02,36079,Putnam,330273,798.0,477.0,26.0,19.0,70.0,35.0,70.0,35.0,4.0,-999999.0
2020-10-02,36081,Queens,330231,2916.0,959.0,89.0,54.0,198.0,168.0,196.0,115.0,19.0,18.0
2020-10-02,36081,Queens,330395,,882.0,91.0,4.0,238.0,80.0,,80.0,22.0,7.0
2020-10-02,36081,Queens,330193,,1210.0,41.0,30.0,413.0,170.0,,170.0,8.0,0.0
2020-10-02,36081,Queens,330195,8810.0,8183.0,340.0,216.0,1253.0,877.0,679.0,358.0,65.0,48.0
2020-10-02,36081,Queens,330014,,2290.0,184.0,86.0,679.0,346.0,644.0,346.0,107.0,26.0
2020-10-02,36081,Queens,330055,3152.0,3166.0,104.0,103.0,525.0,339.0,427.0,233.0,12.0,12.0
2020-10-02,36081,Queens,330128,5300.0,1927.0,65.0,31.0,1456.0,242.0,1428.0,216.0,18.0,10.0
2020-10-02,36083,Rensselaer,330180,1218.0,1055.0,8.0,-999999.0,147.0,87.0,147.0,87.0,0.0,0.0
2020-10-02,36085,Richmond,330028,,1317.0,31.0,31.0,222.0,120.0,,,4.0,4.0
2020-10-02,36085,Richmond,330160,4186.0,3392.0,173.0,104.0,637.0,339.0,532.0,290.0,21.0,19.0
2020-10-02,36087,Rockland,330158,1855.0,1156.0,96.0,93.0,217.0,149.0,217.0,149.0,16.0,11.0
2020-10-02,36087,Rockland,330405,630.0,408.0,,,0.0,0.0,,0.0,,
2020-10-02,36087,Rockland,330104,924.0,626.0,32.0,23.0,360.0,78.0,360.0,78.0,0.0,0.0
2020-10-02,36089,St. Lawrence,331315,93.0,93.0,,,0.0,0.0,,,,
2020-10-02,36089,St. Lawrence,331307,67.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-02,36089,St. Lawrence,330197,,373.0,0.0,0.0,19.0,19.0,,,0.0,0.0
2020-10-02,36089,St. Lawrence,330223,109.0,47.0,0.0,0.0,0.0,0.0,,,0.0,0.0
2020-10-02,36089,St. Lawrence,330211,265.0,265.0,0.0,0.0,23.0,23.0,23.0,23.0,,
2020-10-02,36091,Saratoga,330222,,501.0,9.0,9.0,93.0,79.0,,79.0,-999999.0,-999999.0
2020-10-02,36093,Schenectady,330406,621.0,533.0,0.0,0.0,-999999.0,0.0,-999999.0,0.0,0.0,0.0
2020-10-02,36093,Schenectady,330153,2205.0,1426.0,78.0,23.0,308.0,227.0,308.0,227.0,-999999.0,0.0
2020-10-02,36095,Schoharie,331320,217.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2020-10-02,36097,Schuyler,331313,182.0,62.0,0.0,0.0,0.0,0.0,,,,
2020-10-02,36101,Steuben,330277,,351.0,60.0,60.0,56.0,40.0,,40.0,8.0,8.0
2020-10-02,36101,Steuben,330151,133.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-02,36101,Steuben,330144,,17.0,0.0,0.0,0.0,0.0,,,,
2020-10-02,36103,Suffolk,330401,1266.0,874.0,18.0,-999999.0,138.0,101.0,138.0,101.0,0.0,0.0
2020-10-02,36103,Suffolk,330185,1435.0,1019.0,94.0,16.0,294.0,114.0,294.0,114.0,6.0,-999999.0
2020-10-02,36103,Suffolk,330043,1716.0,1749.0,36.0,10.0,333.0,243.0,256.0,208.0,5.0,0.0
2020-10-02,36103,Suffolk,330286,2590.0,2218.0,46.0,46.0,560.0,463.0,427.0,308.0,6.0,6.0
2020-10-02,36103,Suffolk,330141,1473.0,1062.0,96.0,15.0,183.0,180.0,183.0,180.0,35.0,8.0
2020-10-02,36103,Suffolk,330246,,853.0,-999999.0,0.0,170.0,57.0,,57.0,-999999.0,0.0
2020-10-02,36103,Suffolk,330393,3210.0,3019.0,77.0,29.0,465.0,384.0,415.0,348.0,8.0,8.0
2020-10-02,36103,Suffolk,330107,,,6.0,4.0,,,,,0.0,0.0
2020-10-02,36103,Suffolk,330045,1904.0,1469.0,62.0,29.0,357.0,237.0,294.0,208.0,10.0,6.0
2020-10-02,36105,Sullivan,330386,609.0,480.0,33.0,11.0,133.0,56.0,133.0,56.0,8.0,7.0
2020-10-02,36109,Tompkins,330307,1050.0,741.0,30.0,6.0,112.0,56.0,112.0,56.0,16.0,6.0
2020-10-02,36111,Ulster,330224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-02,36111,Ulster,331310,266.0,110.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-02,36111,Ulster,330004,805.0,490.0,36.0,19.0,91.0,33.0,91.0,33.0,-999999.0,0.0
2020-10-02,36113,Warren,330191,1442.0,1091.0,-999999.0,0.0,154.0,70.0,154.0,70.0,0.0,0.0
2020-10-02,36117,Wayne,330030,112.0,357.0,0.0,0.0,98.0,29.0,14.0,4.0,0.0,0.0
2020-10-02,36119,Westchester,330184,1120.0,504.0,18.0,14.0,224.0,45.0,224.0,45.0,8.0,8.0
2020-10-02,36119,Westchester,330267,730.0,730.0,30.0,29.0,112.0,79.0,84.0,61.0,7.0,7.0
2020-10-02,36119,Westchester,333301,0.0,511.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-02,36119,Westchester,330234,,3887.0,233.0,51.0,1477.0,1048.0,,,62.0,15.0
2020-10-02,36119,Westchester,330162,1176.0,525.0,49.0,34.0,175.0,0.0,105.0,0.0,-999999.0,-999999.0
2020-10-02,36119,Westchester,330208,180.0,901.0,88.0,4.0,208.0,47.0,208.0,47.0,-999999.0,0.0
2020-10-02,36119,Westchester,330261,1099.0,531.0,39.0,19.0,84.0,56.0,84.0,56.0,6.0,6.0
2020-10-02,36119,Westchester,330086,420.0,172.0,0.0,0.0,77.0,0.0,77.0,0.0,0.0,0.0
2020-10-02,36119,Westchester,330006,588.0,390.0,113.0,8.0,36.0,14.0,36.0,14.0,0.0,0.0
2020-10-02,36119,Westchester,330304,1995.0,1350.0,59.0,41.0,112.0,60.0,112.0,60.0,7.0,7.0
2020-10-02,36123,Yates,331314,126.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-09,36001,Albany,330057,3290.0,2389.0,84.0,73.0,301.0,213.0,196.0,139.0,12.0,10.0
2020-10-09,36003,Allegany,331301,140.0,46.0,,,0.0,0.0,,,,
2020-10-09,36003,Allegany,330096,371.0,155.0,20.0,6.0,70.0,19.0,70.0,18.0,8.0,5.0
2020-10-09,36005,Bronx,330127,3606.0,2154.0,102.0,44.0,484.0,411.0,421.0,310.0,37.0,25.0
2020-10-09,36005,Bronx,330385,3385.0,626.0,17.0,7.0,882.0,77.0,882.0,50.0,4.0,4.0
2020-10-09,36005,Bronx,332006,1575.0,1168.0,108.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-09,36005,Bronx,330399,2037.0,1595.0,41.0,33.0,392.0,248.0,308.0,219.0,5.0,5.0
2020-10-09,36005,Bronx,330059,8442.0,7463.0,270.0,270.0,1248.0,953.0,750.0,600.0,33.0,33.0
2020-10-09,36005,Bronx,330080,5083.0,1691.0,55.0,36.0,378.0,271.0,315.0,135.0,9.0,-999999.0
2020-10-09,36007,Broome,330011,1854.0,840.0,86.0,84.0,108.0,49.0,108.0,49.0,15.0,15.0
2020-10-09,36007,Broome,330394,1504.0,1066.0,113.0,113.0,240.0,185.0,240.0,185.0,61.0,61.0
2020-10-09,36009,Cattaraugus,330103,657.0,657.0,72.0,40.0,42.0,42.0,42.0,42.0,10.0,8.0
2020-10-09,36011,Cayuga,330235,,524.0,79.0,6.0,133.0,50.0,133.0,50.0,-999999.0,-999999.0
2020-10-09,36013,Chautauqua,330166,28.0,9.0,-999999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-09,36013,Chautauqua,330239,896.0,722.0,77.0,76.0,77.0,40.0,77.0,40.0,11.0,11.0
2020-10-09,36013,Chautauqua,330229,273.0,190.0,21.0,21.0,56.0,26.0,56.0,0.0,-999999.0,-999999.0
2020-10-09,36015,Chemung,330090,1155.0,783.0,100.0,100.0,140.0,117.0,140.0,117.0,18.0,18.0
2020-10-09,36017,Chenango,330033,,36.0,-999999.0,-999999.0,42.0,7.0,42.0,7.0,-999999.0,-999999.0
2020-10-09,36019,Clinton,330250,973.0,963.0,35.0,25.0,65.0,57.0,65.0,57.0,4.0,4.0
2020-10-09,36021,Columbia,330094,337.0,337.0,16.0,16.0,40.0,19.0,40.0,19.0,0.0,0.0
2020-10-09,36023,Cortland,330175,539.0,313.0,-999999.0,-999999.0,84.0,45.0,84.0,45.0,0.0,0.0
2020-10-09,36025,Delaware,331312,216.0,34.0,-999999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-09,36025,Delaware,331305,112.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-09,36025,Delaware,331304,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-09,36027,Dutchess,330049,700.0,343.0,19.0,17.0,42.0,14.0,49.0,20.0,5.0,-999999.0
2020-10-09,36027,Dutchess,330023,2088.0,1830.0,162.0,39.0,240.0,180.0,150.0,136.0,20.0,0.0
2020-10-09,36029,Erie,330102,721.0,721.0,0.0,0.0,43.0,43.0,43.0,43.0,0.0,0.0
2020-10-09,36029,Erie,330111,147.0,69.0,0.0,0.0,0.0,0.0,,0.0,,
2020-10-09,36029,Erie,330219,3626.0,3292.0,65.0,65.0,322.0,268.0,322.0,264.0,17.0,16.0
2020-10-09,36029,Erie,330005,6328.0,4645.0,281.0,150.0,1505.0,625.0,1505.0,625.0,87.0,38.0
2020-10-09,36029,Erie,330078,1463.0,776.0,75.0,75.0,1162.0,73.0,658.0,,21.0,21.0
2020-10-09,36029,Erie,330354,931.0,925.0,-999999.0,-999999.0,98.0,57.0,98.0,43.0,0.0,0.0
2020-10-09,36029,Erie,330279,,1213.0,-999999.0,-999999.0,225.0,140.0,,,-999999.0,-999999.0
2020-10-09,36031,Essex,331302,175.0,70.0,-999999.0,-999999.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-09,36033,Franklin,330079,791.0,251.0,7.0,7.0,84.0,23.0,84.0,12.0,7.0,7.0
2020-10-09,36033,Franklin,330084,266.0,115.0,6.0,0.0,35.0,11.0,35.0,11.0,-999999.0,0.0
2020-10-09,36035,Fulton,330276,217.0,152.0,25.0,0.0,56.0,35.0,56.0,35.0,14.0,0.0
2020-10-09,36037,Genesee,330073,574.0,189.0,0.0,0.0,91.0,19.0,91.0,19.0,0.0,0.0
2020-10-09,36043,Herkimer,331311,,126.0,6.0,,0.0,0.0,,0.0,,
2020-10-09,36045,Jefferson,331309,28.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-09,36045,Jefferson,330157,793.0,521.0,5.0,5.0,54.0,28.0,54.0,28.0,0.0,0.0
2020-10-09,36045,Jefferson,331318,94.0,94.0,0.0,,0.0,0.0,,,,
2020-10-09,36047,Kings,330202,5011.0,2241.0,91.0,18.0,350.0,224.0,294.0,156.0,10.0,5.0
2020-10-09,36047,Kings,330056,2527.0,1239.0,43.0,29.0,315.0,201.0,133.0,78.0,-999999.0,0.0
2020-10-09,36047,Kings,330196,4067.0,1410.0,117.0,68.0,413.0,231.0,315.0,187.0,25.0,9.0
2020-10-09,36047,Kings,330396,3797.0,1229.0,58.0,22.0,230.0,145.0,230.0,123.0,-999999.0,0.0
2020-10-09,36047,Kings,330397,1834.0,1192.0,199.0,0.0,91.0,77.0,91.0,77.0,22.0,0.0
2020-10-09,36047,Kings,330236,3521.0,3487.0,106.0,97.0,476.0,399.0,238.0,210.0,13.0,13.0
2020-10-09,36047,Kings,330194,3318.0,2845.0,339.0,339.0,456.0,301.0,390.0,285.0,69.0,69.0
2020-10-09,36047,Kings,330019,882.0,620.0,42.0,40.0,134.0,115.0,134.0,115.0,12.0,12.0
2020-10-09,36047,Kings,330201,213.0,325.0,241.0,8.0,20.0,15.0,10.0,7.0,34.0,0.0
2020-10-09,36047,Kings,330233,1918.0,1807.0,53.0,32.0,353.0,313.0,273.0,261.0,15.0,11.0
2020-10-09,36047,Kings,330221,,746.0,133.0,0.0,112.0,52.0,112.0,52.0,0.0,0.0
2020-10-09,36049,Lewis,331317,350.0,95.0,-999999.0,-999999.0,42.0,12.0,42.0,12.0,-999999.0,-999999.0
2020-10-09,36051,Livingston,330238,252.0,151.0,14.0,0.0,56.0,31.0,56.0,31.0,-999999.0,0.0
2020-10-09,36053,Madison,331316,89.0,89.0,0.0,0.0,28.0,10.0,10.0,10.0,0.0,0.0
2020-10-09,36053,Madison,330115,252.0,184.0,-999999.0,-999999.0,42.0,27.0,42.0,27.0,0.0,0.0
2020-10-09,36055,Monroe,330164,2506.0,1947.0,24.0,24.0,168.0,86.0,168.0,86.0,6.0,6.0
2020-10-09,36055,Monroe,330125,2712.0,3178.0,56.0,56.0,816.0,231.0,540.0,131.0,4.0,4.0
2020-10-09,36055,Monroe,330285,7133.0,5924.0,92.0,63.0,1400.0,911.0,1260.0,756.0,29.0,23.0
2020-10-09,36055,Monroe,330226,2520.0,1979.0,6.0,6.0,770.0,128.0,770.0,128.0,-999999.0,-999999.0
2020-10-09,36057,Montgomery,330047,117.0,61.0,-999999.0,0.0,12.0,6.0,11.0,6.0,0.0,0.0
2020-10-09,36059,Nassau,330198,2583.0,2016.0,60.0,45.0,154.0,130.0,154.0,130.0,12.0,12.0
2020-10-09,36059,Nassau,330332,1008.0,423.0,9.0,9.0,84.0,62.0,84.0,62.0,-999999.0,-999999.0
2020-10-09,36059,Nassau,330259,1449.0,1256.0,31.0,31.0,147.0,124.0,73.0,59.0,20.0,20.0
2020-10-09,36059,Nassau,330106,6818.0,5530.0,242.0,196.0,1204.0,780.0,861.0,538.0,58.0,53.0
2020-10-09,36059,Nassau,330331,1267.0,837.0,31.0,21.0,140.0,67.0,140.0,66.0,0.0,0.0
2020-10-09,36059,Nassau,330181,945.0,716.0,33.0,22.0,105.0,23.0,105.0,23.0,6.0,6.0
2020-10-09,36059,Nassau,330182,2057.0,2053.0,25.0,25.0,560.0,271.0,560.0,271.0,25.0,25.0
2020-10-09,36059,Nassau,330027,2268.0,2244.0,169.0,19.0,448.0,431.0,378.0,366.0,72.0,6.0
2020-10-09,36061,New York,330046,4818.0,4145.0,297.0,61.0,454.0,394.0,454.0,394.0,16.0,10.0
2020-10-09,36061,New York,330214,9072.0,9889.0,337.0,268.0,2666.0,2151.0,1510.0,1220.0,70.0,62.0
2020-10-09,36061,New York,330101,15632.0,16503.0,933.0,279.0,3626.0,2811.0,1946.0,1631.0,126.0,58.0
2020-10-09,36061,New York,330100,32.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-09,36061,New York,330240,1915.0,1196.0,54.0,41.0,399.0,187.0,375.0,118.0,17.0,17.0
2020-10-09,36061,New York,330024,9030.0,9015.0,963.0,499.0,1869.0,1732.0,1722.0,1634.0,155.0,87.0
2020-10-09,36061,New York,332008,939.0,939.0,0.0,0.0,,,,,0.0,0.0
2020-10-09,36061,New York,330270,1011.0,881.0,0.0,0.0,28.0,4.0,28.0,4.0,0.0,0.0
2020-10-09,36061,New York,330154,3332.0,3432.0,89.0,40.0,280.0,192.0,245.0,177.0,12.0,11.0
2020-10-09,36061,New York,330199,1967.0,809.0,32.0,12.0,126.0,81.0,126.0,52.0,0.0,0.0
2020-10-09,36061,New York,330204,3626.0,3838.0,69.0,38.0,508.0,506.0,441.0,359.0,8.0,7.0
2020-10-09,36061,New York,330119,3084.0,2236.0,178.0,160.0,777.0,299.0,581.0,205.0,53.0,53.0
2020-10-09,36061,New York,330169,2961.0,2272.0,323.0,141.0,293.0,211.0,293.0,211.0,26.0,17.0
2020-10-09,36063,Niagara,330163,490.0,311.0,0.0,0.0,35.0,14.0,35.0,14.0,0.0,0.0
2020-10-09,36063,Niagara,330188,609.0,305.0,0.0,0.0,84.0,50.0,84.0,43.0,0.0,0.0
2020-10-09,36063,Niagara,330065,868.0,498.0,22.0,4.0,84.0,60.0,84.0,60.0,8.0,4.0
2020-10-09,36065,Oneida,330245,,,13.0,-999999.0,,,,,-999999.0,0.0
2020-10-09,36065,Oneida,330044,,,34.0,12.0,,,,,4.0,-999999.0
2020-10-09,36065,Oneida,330215,,257.0,,,60.0,24.0,,,,
2020-10-09,36067,Onondaga,330203,2387.0,1210.0,21.0,21.0,385.0,154.0,385.0,154.0,4.0,4.0
2020-10-09,36067,Onondaga,330241,4242.0,4022.0,92.0,70.0,819.0,753.0,714.0,684.0,18.0,13.0
2020-10-09,36067,Onondaga,330140,3157.0,2166.0,34.0,34.0,560.0,228.0,420.0,193.0,7.0,7.0
2020-10-09,36069,Ontario,330265,399.0,203.0,15.0,15.0,63.0,14.0,63.0,14.0,-999999.0,-999999.0
2020-10-09,36069,Ontario,330074,1029.0,510.0,18.0,9.0,84.0,68.0,84.0,68.0,0.0,0.0
2020-10-09,36069,Ontario,330058,497.0,300.0,17.0,17.0,98.0,26.0,98.0,26.0,12.0,12.0
2020-10-09,36071,Orange,330264,938.0,922.0,71.0,71.0,98.0,64.0,98.0,64.0,9.0,9.0
2020-10-09,36071,Orange,330205,333.0,115.0,-999999.0,0.0,56.0,21.0,58.0,25.0,-999999.0,0.0
2020-10-09,36071,Orange,330135,343.0,122.0,8.0,4.0,70.0,28.0,70.0,25.0,-999999.0,0.0
2020-10-09,36071,Orange,330126,2388.0,1890.0,147.0,68.0,690.0,214.0,570.0,166.0,14.0,6.0
2020-10-09,36073,Orleans,331319,,47.0,0.0,0.0,0.0,0.0,,,,
2020-10-09,36075,Oswego,330218,492.0,257.0,6.0,5.0,68.0,23.0,68.0,23.0,0.0,0.0
2020-10-09,36077,Otsego,330136,,950.0,7.0,7.0,210.0,119.0,,119.0,7.0,7.0
2020-10-09,36077,Otsego,330085,371.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-09,36079,Putnam,330273,798.0,477.0,34.0,24.0,70.0,30.0,70.0,30.0,13.0,10.0
2020-10-09,36081,Queens,330055,3118.0,2981.0,107.0,107.0,525.0,335.0,427.0,230.0,17.0,17.0
2020-10-09,36081,Queens,330014,,2121.0,151.0,79.0,679.0,165.0,644.0,165.0,68.0,-999999.0
2020-10-09,36081,Queens,330128,5219.0,2018.0,98.0,54.0,1456.0,308.0,1428.0,240.0,50.0,39.0
2020-10-09,36081,Queens,330195,8960.0,8106.0,343.0,273.0,1253.0,878.0,679.0,356.0,62.0,58.0
2020-10-09,36081,Queens,330231,2784.0,1018.0,99.0,59.0,202.0,184.0,196.0,108.0,20.0,12.0
2020-10-09,36081,Queens,330395,,889.0,89.0,-999999.0,238.0,83.0,,83.0,22.0,8.0
2020-10-09,36081,Queens,330193,,1175.0,50.0,27.0,413.0,171.0,,171.0,18.0,-999999.0
2020-10-09,36083,Rensselaer,330180,1224.0,1118.0,27.0,20.0,147.0,80.0,147.0,80.0,-999999.0,0.0
2020-10-09,36085,Richmond,330028,,1628.0,33.0,32.0,259.0,144.0,,,8.0,8.0
2020-10-09,36085,Richmond,330160,4186.0,3349.0,163.0,117.0,637.0,356.0,532.0,313.0,28.0,25.0
2020-10-09,36087,Rockland,330405,630.0,411.0,9.0,9.0,0.0,0.0,,0.0,,
2020-10-09,36087,Rockland,330104,924.0,671.0,31.0,29.0,360.0,83.0,360.0,83.0,0.0,0.0
2020-10-09,36087,Rockland,330158,1855.0,1136.0,112.0,108.0,225.0,142.0,217.0,133.0,17.0,14.0
2020-10-09,36089,St. Lawrence,330197,58.0,421.0,-999999.0,-999999.0,23.0,23.0,4.0,4.0,0.0,0.0
2020-10-09,36089,St. Lawrence,331315,110.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-09,36089,St. Lawrence,331307,64.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-09,36089,St. Lawrence,330211,244.0,244.0,0.0,0.0,25.0,25.0,25.0,25.0,,
2020-10-09,36089,St. Lawrence,330223,120.0,46.0,0.0,0.0,0.0,0.0,,,0.0,0.0
2020-10-09,36091,Saratoga,330222,695.0,767.0,10.0,10.0,155.0,118.0,104.0,118.0,0.0,0.0
2020-10-09,36093,Schenectady,330153,2205.0,1447.0,98.0,27.0,308.0,195.0,308.0,194.0,13.0,0.0
2020-10-09,36093,Schenectady,330406,749.0,642.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-09,36095,Schoharie,331320,217.0,123.0,4.0,4.0,0.0,0.0,0.0,0.0,,
2020-10-09,36097,Schuyler,331313,182.0,92.0,0.0,0.0,0.0,0.0,,,,
2020-10-09,36101,Steuben,330144,0.0,23.0,-999999.0,-999999.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-09,36101,Steuben,330277,,358.0,75.0,67.0,56.0,43.0,,41.0,24.0,24.0
2020-10-09,36101,Steuben,330151,133.0,86.0,-999999.0,-999999.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-09,36103,Suffolk,330393,3852.0,3602.0,100.0,54.0,558.0,429.0,498.0,388.0,9.0,9.0
2020-10-09,36103,Suffolk,330043,1752.0,1779.0,49.0,30.0,343.0,270.0,266.0,220.0,0.0,0.0
2020-10-09,36103,Suffolk,330045,1904.0,1457.0,48.0,34.0,357.0,281.0,294.0,237.0,10.0,9.0
2020-10-09,36103,Suffolk,330141,1334.0,1077.0,99.0,14.0,179.0,171.0,179.0,171.0,33.0,9.0
2020-10-09,36103,Suffolk,330286,2590.0,2191.0,45.0,42.0,560.0,488.0,427.0,344.0,7.0,7.0
2020-10-09,36103,Suffolk,330185,1435.0,907.0,58.0,5.0,294.0,93.0,294.0,93.0,-999999.0,-999999.0
2020-10-09,36103,Suffolk,330107,,,22.0,18.0,,,,,4.0,0.0
2020-10-09,36103,Suffolk,330401,1477.0,934.0,39.0,6.0,161.0,75.0,161.0,75.0,0.0,0.0
2020-10-09,36103,Suffolk,330246,,1286.0,11.0,11.0,238.0,86.0,,86.0,-999999.0,-999999.0
