date,fips,county,boundary,total_adult_inpatient_avg,total_adult_used_inpatient_avg,total_adult_confirmed_and_suspected_covid_avg,total_adult_confirmed_covid_avg,total_icu_avg,used_icu_avg,total_staffed_adult_icu_avg,used_staffed_adult_icu_avg,staffed_icu_adult_confirmed_and_suspected_covid_avg,staffed_icu_adult_confirmed_covid_avg
2020-12-18,36051,Livingston,1.0,45.0,23.6,4.6,1.0,8.0,8.0,8.0,4.1,1.0,1.0
2020-12-18,36053,Madison,1.0,75.0,45.4,23.2,23.2,10.0,5.4,10.0,5.4,2.0,2.0
2020-12-18,36055,Monroe,1.0,2687.0,2010.9,597.5,591.2,324.0,227.7,296.0,207.0,92.3,92.3
2020-12-18,36057,Montgomery,1.0,112.3,70.4,15.3,11.9,12.0,6.4,11.0,6.4,1.0,1.0
2020-12-18,36059,Nassau,1.0,2932.7,2108.3,461.2,428.9,426.0,224.7,359.0,189.5,55.1,53.6
2020-12-18,36063,Niagara,1.0,207.3,140.1,29.4,27.2,20.0,14.5,20.0,14.5,6.6,5.9
2020-12-18,36065,Oneida,1.0,594.8,424.3,157.9,148.5,81.4,58.4,81.4,58.4,23.0,22.0
2020-12-18,36067,Onondaga,1.0,1455.9,1152.3,396.3,387.7,236.9,184.0,204.7,163.0,68.8,67.9
2020-12-18,36069,Ontario,1.0,308.0,166.5,55.4,53.7,37.0,24.0,37.0,24.0,14.3,14.2
2020-12-18,36071,Orange,1.0,728.0,540.1,149.4,145.8,168.0,61.3,148.0,54.3,18.6,17.6
2020-12-18,36073,Orleans,1.0,18.3,9.4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-18,36075,Oswego,1.0,123.0,76.3,20.7,20.7,17.0,7.4,17.0,7.4,5.0,5.0
2020-12-18,36077,Otsego,1.0,198.7,166.0,24.0,24.0,30.0,23.9,30.0,23.9,8.9,8.9
2020-12-18,36079,Putnam,1.0,122.6,63.1,22.4,20.7,10.0,9.6,10.0,5.9,1.0,1.0
2020-12-18,36081,Queens,1.0,3841.2,2555.0,619.9,551.3,674.5,317.3,527.8,211.6,103.4,92.4
2020-12-18,36083,Rensselaer,1.0,174.0,153.6,40.4,40.4,21.0,14.0,21.0,14.0,8.3,8.3
2020-12-18,36085,Richmond,1.0,914.3,714.0,257.4,195.3,180.9,135.6,149.1,111.8,57.4,45.9
2020-12-18,36087,Rockland,1.0,482.0,341.7,97.9,94.9,76.7,38.6,76.7,38.6,16.9,16.6
2020-12-18,36091,Saratoga,1.0,183.0,137.3,18.3,18.3,31.0,14.1,31.0,14.1,4.1,4.1
2020-12-18,36093,Schenectady,1.0,423.0,258.2,75.9,75.0,46.0,30.0,46.0,29.7,13.3,13.3
2020-12-18,36095,Schoharie,1.0,33.6,13.3,4.1,4.1,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-18,36097,Schuyler,1.0,17.1,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-18,36099,Seneca,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-18,36101,Steuben,1.0,126.0,79.5,30.0,29.2,8.0,6.7,8.0,6.7,1.0,1.0
2020-12-18,36103,Suffolk,1.0,2699.0,2172.2,600.7,525.2,516.5,353.7,412.5,293.3,88.7,79.6
2020-12-18,36105,Sullivan,1.0,102.0,73.7,22.6,20.3,19.0,7.1,19.0,7.1,4.1,4.0
2020-12-18,36107,Tioga,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-18,36109,Tompkins,1.0,148.3,102.9,20.6,17.9,16.0,10.7,16.0,10.7,1.0,1.0
2020-12-18,36111,Ulster,1.0,175.0,99.4,34.3,22.3,13.0,1.0,13.0,1.0,1.0,1.0
2020-12-18,36113,Warren,1.0,152.7,140.1,24.7,24.4,10.1,9.3,10.1,9.3,1.0,1.0
2020-12-18,36115,Washington,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-18,36117,Wayne,1.0,149.0,59.0,13.1,13.1,9.0,8.1,9.0,8.1,1.0,1.0
2020-12-18,36119,Westchester,1.0,2264.1,1532.4,352.7,314.9,338.0,215.9,245.0,144.8,42.9,35.4
2020-12-18,36121,Wyoming,1.0,64.0,43.3,14.0,14.0,7.0,4.9,7.0,4.9,1.0,1.0
2020-12-18,36123,Yates,1.0,18.0,11.1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-18,36061,New York,1.0,9468.2,6765.0,1138.1,905.8,1553.1,1099.0,1134.6,798.8,185.9,159.4
2020-12-18,99999,New York City,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-18,36089,St. Lawrence,1.0,248.4,129.2,21.0,20.9,22.0,12.5,22.0,12.5,6.0,6.0
2020-12-18,90036,Unassigned,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-25,36001,Albany,1.0,1117.0,799.7,234.3,218.0,162.9,126.9,127.6,101.7,40.6,38.2
2020-12-25,36003,Allegany,1.0,74.0,26.3,9.4,7.4,6.0,1.0,6.0,1.0,1.0,1.0
2020-12-25,36005,Bronx,1.0,4089.2,2297.0,448.0,427.3,651.8,378.2,490.0,274.5,87.1,82.5
2020-12-25,36007,Broome,1.0,742.0,410.0,95.6,94.3,78.0,40.7,78.0,40.7,12.2,12.2
2020-12-25,36009,Cattaraugus,1.0,224.0,122.4,38.9,36.4,19.0,9.3,19.0,8.4,4.3,4.0
2020-12-25,36011,Cayuga,1.0,105.0,90.3,39.1,39.1,19.0,7.6,19.0,7.6,5.3,5.3
2020-12-25,36013,Chautauqua,1.0,143.9,146.7,41.7,40.9,21.0,11.0,21.0,11.0,2.0,2.0
2020-12-25,36015,Chemung,1.0,174.0,112.4,28.0,28.0,20.0,16.6,20.0,16.6,5.7,5.7
2020-12-25,36017,Chenango,1.0,28.0,7.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2020-12-25,36019,Clinton,1.0,131.3,121.7,10.3,9.7,7.4,6.3,7.4,6.3,1.0,1.0
2020-12-25,36021,Columbia,1.0,100.0,81.0,17.3,17.3,6.1,5.4,6.1,5.4,1.0,1.0
2020-12-25,36023,Cortland,1.0,51.1,45.7,19.6,19.0,12.0,7.3,12.0,7.1,4.9,4.7
2020-12-25,36025,Delaware,1.0,57.0,15.3,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-25,36027,Dutchess,1.0,479.0,351.4,140.0,102.8,71.4,50.1,56.4,44.0,27.1,22.7
2020-12-25,36029,Erie,1.0,2317.7,1658.9,414.1,407.8,380.0,236.4,380.0,236.4,70.7,70.1
2020-12-25,36031,Essex,1.0,25.0,13.4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-25,36033,Franklin,1.0,119.0,44.4,2.0,2.0,13.0,2.0,13.0,2.0,1.0,1.0
2020-12-25,36035,Fulton,1.0,35.6,32.9,12.4,12.3,8.0,6.3,8.0,6.3,4.6,4.6
2020-12-25,36037,Genesee,1.0,131.0,62.0,42.9,42.9,12.0,7.4,12.0,7.4,6.0,6.0
2020-12-25,36039,Greene,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-25,36041,Hamilton,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-25,36043,Herkimer,1.0,30.0,17.9,6.3,6.3,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-25,36045,Jefferson,1.0,223.4,121.0,23.4,6.0,9.1,6.9,9.1,6.9,1.0,0.0
2020-12-25,36047,Kings,1.0,4456.1,2707.0,641.7,582.1,496.4,345.6,386.7,290.4,96.2,84.3
2020-12-25,36049,Lewis,1.0,25.0,20.1,9.0,9.0,6.0,1.0,6.0,1.0,1.0,1.0
2020-12-25,36051,Livingston,1.0,45.0,26.1,9.6,8.0,8.0,7.9,8.0,7.1,1.0,1.0
2020-12-25,36053,Madison,1.0,75.0,39.9,12.7,12.7,10.0,5.6,10.0,5.6,5.0,5.0
2020-12-25,36055,Monroe,1.0,2687.7,1747.6,661.6,656.3,324.0,231.7,296.0,207.5,99.2,99.2
2020-12-25,36057,Montgomery,1.0,104.9,71.3,20.1,20.1,12.0,7.4,11.0,7.4,6.4,6.4
2020-12-25,36059,Nassau,1.0,2980.3,2065.7,543.9,513.3,433.7,228.5,362.4,195.2,58.2,56.8
2020-12-25,36063,Niagara,1.0,183.0,121.7,33.7,28.9,20.0,15.7,20.0,15.7,6.1,5.0
2020-12-25,36065,Oneida,1.0,501.7,409.9,199.0,188.5,80.0,58.4,80.0,58.2,27.3,24.2
2020-12-25,36067,Onondaga,1.0,1360.4,1126.0,349.3,339.6,232.7,170.9,197.7,160.7,63.8,62.4
2020-12-25,36069,Ontario,1.0,308.0,180.3,71.5,70.1,37.0,27.0,37.0,27.0,11.6,11.6
2020-12-25,36071,Orange,1.0,735.0,535.8,165.3,161.3,168.4,59.5,148.4,53.6,24.0,22.1
2020-12-25,36073,Orleans,1.0,18.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-25,36075,Oswego,1.0,123.0,62.4,17.9,17.9,17.0,7.7,17.0,7.7,4.1,4.1
2020-12-25,36077,Otsego,1.0,205.0,161.6,26.4,26.3,30.0,26.4,30.0,26.4,8.4,8.4
2020-12-25,36079,Putnam,1.0,114.0,68.7,15.6,14.4,10.0,6.7,10.0,6.1,1.0,1.0
2020-12-25,36081,Queens,1.0,3737.1,2542.0,733.4,660.9,611.5,315.9,463.6,206.3,122.1,109.2
2020-12-25,36083,Rensselaer,1.0,174.0,147.9,36.6,36.4,21.0,13.9,21.0,13.9,6.0,6.0
2020-12-25,36085,Richmond,1.0,915.0,704.9,246.4,173.0,180.0,129.0,148.1,111.1,51.3,43.3
2020-12-25,36087,Rockland,1.0,484.1,348.2,99.9,98.3,81.0,40.7,81.0,40.7,16.3,16.0
2020-12-25,36091,Saratoga,1.0,183.0,135.0,24.9,24.9,31.0,13.6,31.0,13.6,6.6,6.6
2020-12-25,36093,Schenectady,1.0,423.0,271.4,73.4,71.7,46.0,25.7,46.0,25.7,10.1,10.1
2020-12-25,36095,Schoharie,1.0,20.1,11.4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-25,36097,Schuyler,1.0,16.0,11.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-25,36099,Seneca,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-25,36101,Steuben,1.0,126.0,80.7,30.8,29.7,8.0,7.0,8.0,7.0,1.0,1.0
2020-12-25,36103,Suffolk,1.0,2741.5,2206.7,729.9,660.1,515.1,335.0,411.1,280.3,101.5,94.5
2020-12-25,36105,Sullivan,1.0,102.0,78.8,22.9,22.0,19.0,7.3,19.0,7.3,5.0,4.4
2020-12-25,36107,Tioga,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-25,36109,Tompkins,1.0,144.0,99.7,32.0,29.7,16.0,14.0,16.0,13.6,7.3,5.9
2020-12-25,36111,Ulster,1.0,175.0,94.3,31.4,21.9,13.0,6.9,13.0,6.9,4.4,1.0
2020-12-25,36113,Warren,1.0,159.7,144.6,40.9,23.7,13.4,12.9,13.4,12.9,1.0,1.0
2020-12-25,36115,Washington,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-25,36117,Wayne,1.0,149.0,56.1,16.0,16.0,9.0,7.0,9.0,7.0,1.0,1.0
2020-12-25,36119,Westchester,1.0,2266.0,1522.3,416.1,360.0,347.7,206.2,254.7,144.2,44.6,37.9
2020-12-25,36121,Wyoming,1.0,64.0,42.3,15.3,15.3,7.0,4.1,7.0,4.1,1.0,1.0
2020-12-25,36123,Yates,1.0,18.0,11.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-25,36061,New York,1.0,9401.6,6217.5,1320.4,1099.7,1557.4,1059.9,1132.1,753.8,204.1,179.5
2020-12-25,99999,New York City,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-25,36089,St. Lawrence,1.0,247.1,104.5,26.7,26.7,20.9,15.3,20.9,15.3,5.3,5.3
2020-12-25,90036,Unassigned,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01,36001,Albany,1.0,1122.0,845.3,277.4,261.6,167.8,139.4,133.2,112.6,44.8,43.2
2021-01-01,36003,Allegany,1.0,74.0,30.7,12.3,10.3,6.0,4.3,6.0,4.3,1.0,1.0
2021-01-01,36005,Bronx,1.0,3466.1,2367.8,513.6,493.0,566.0,414.9,356.0,281.0,98.8,93.3
2021-01-01,36007,Broome,1.0,746.0,440.7,120.6,115.6,78.0,41.5,78.0,41.5,12.6,12.3
2021-01-01,36009,Cattaraugus,1.0,224.0,144.0,46.3,42.9,19.0,14.7,19.0,14.7,8.1,7.3
2021-01-01,36011,Cayuga,1.0,105.0,91.9,39.9,39.9,19.0,6.9,19.0,6.9,1.0,1.0
2021-01-01,36013,Chautauqua,1.0,143.3,159.2,47.0,46.0,20.4,9.8,20.4,9.8,2.0,2.0
2021-01-01,36015,Chemung,1.0,174.0,117.0,25.1,25.1,20.0,16.9,20.0,16.9,5.1,5.1
2021-01-01,36017,Chenango,1.0,28.0,13.0,4.6,4.6,1.0,1.0,1.0,1.0,1.0,1.0
2021-01-01,36019,Clinton,1.0,137.4,128.0,20.3,18.6,9.9,8.9,9.9,8.9,1.0,1.0
2021-01-01,36021,Columbia,1.0,100.0,79.4,31.4,31.4,6.0,5.6,6.0,5.6,1.0,1.0
2021-01-01,36023,Cortland,1.0,57.0,49.3,19.9,19.9,12.0,6.1,12.0,6.1,1.0,1.0
2021-01-01,36025,Delaware,1.0,57.9,23.9,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01,36027,Dutchess,1.0,479.0,360.4,153.7,115.9,76.1,53.0,61.1,45.5,30.0,26.9
2021-01-01,36029,Erie,1.0,2331.0,1756.5,418.6,411.4,380.0,245.4,380.0,245.4,69.8,69.5
2021-01-01,36031,Essex,1.0,28.4,15.0,4.3,4.3,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01,36033,Franklin,1.0,119.0,53.2,2.0,2.0,13.0,2.0,13.0,2.0,1.0,1.0
2021-01-01,36035,Fulton,1.0,38.0,34.3,12.1,12.0,8.0,6.9,8.0,6.9,1.0,1.0
2021-01-01,36037,Genesee,1.0,131.0,61.9,41.3,41.3,12.0,8.4,12.0,8.4,5.1,5.1
2021-01-01,36039,Greene,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01,36041,Hamilton,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01,36043,Herkimer,1.0,30.0,20.6,6.1,6.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01,36045,Jefferson,1.0,209.1,134.2,25.8,5.9,11.4,8.7,11.4,8.7,5.0,0.0
2021-01-01,36047,Kings,1.0,4119.6,2758.6,698.7,625.3,486.8,346.4,374.8,291.4,105.6,95.4
2021-01-01,36049,Lewis,1.0,25.0,22.6,10.9,10.9,6.0,1.0,6.0,1.0,1.0,1.0
2021-01-01,36051,Livingston,1.0,45.0,31.3,14.3,11.3,8.0,7.3,8.0,7.3,1.0,1.0
2021-01-01,36053,Madison,1.0,75.0,46.0,15.7,15.5,10.0,6.7,10.0,6.7,2.0,2.0
2021-01-01,36055,Monroe,1.0,2692.0,1949.6,621.1,615.0,324.0,246.0,296.0,221.0,102.2,102.0
2021-01-01,36057,Montgomery,1.0,105.1,68.6,26.3,26.3,11.4,7.6,10.6,7.6,7.4,7.4
2021-01-01,36059,Nassau,1.0,3024.6,2195.7,595.4,562.1,449.6,244.9,372.6,216.1,77.9,76.9
2021-01-01,36063,Niagara,1.0,183.0,129.3,38.2,33.2,20.0,16.2,20.0,16.2,6.6,5.0
2021-01-01,36065,Oneida,1.0,502.7,428.9,221.2,212.6,81.0,59.7,81.0,59.7,30.8,28.7
2021-01-01,36067,Onondaga,1.0,1348.7,1122.6,341.1,333.4,230.0,174.9,195.0,159.8,63.6,62.8
2021-01-01,36069,Ontario,1.0,308.0,201.5,80.1,78.9,37.0,26.8,37.0,26.8,16.4,16.0
2021-01-01,36071,Orange,1.0,744.4,538.7,165.1,160.6,171.0,58.6,151.0,55.0,24.0,23.7
2021-01-01,36073,Orleans,1.0,18.0,9.4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01,36075,Oswego,1.0,123.0,67.6,20.0,20.0,17.0,8.0,17.0,8.0,4.9,4.9
2021-01-01,36077,Otsego,1.0,205.0,169.6,36.9,36.9,30.0,27.3,30.0,27.3,10.4,10.4
2021-01-01,36079,Putnam,1.0,114.0,76.0,20.3,18.4,10.0,4.3,10.0,4.3,1.0,1.0
2021-01-01,36081,Queens,1.0,3441.3,2656.7,806.1,733.3,549.7,327.1,360.7,219.8,145.5,124.4
2021-01-01,36083,Rensselaer,1.0,176.4,163.9,45.4,44.9,21.0,15.9,21.0,15.9,6.4,6.4
2021-01-01,36085,Richmond,1.0,915.0,743.3,261.4,189.4,181.1,132.1,149.4,113.4,54.0,45.4
2021-01-01,36087,Rockland,1.0,487.0,357.6,109.1,106.5,81.0,40.1,81.0,40.1,17.3,17.0
2021-01-01,36091,Saratoga,1.0,183.0,148.9,34.0,34.0,31.0,14.4,31.0,14.4,8.0,8.0
2021-01-01,36093,Schenectady,1.0,423.0,285.7,73.6,69.4,46.0,24.3,46.0,24.3,10.1,10.1
2021-01-01,36095,Schoharie,1.0,20.1,14.7,4.9,4.9,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01,36097,Schuyler,1.0,16.0,13.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01,36099,Seneca,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01,36101,Steuben,1.0,126.0,83.6,33.0,31.2,8.0,7.3,8.0,7.3,1.0,1.0
2021-01-01,36103,Suffolk,1.0,2629.0,2295.9,862.6,773.6,517.9,359.0,413.9,299.3,123.3,113.8
2021-01-01,36105,Sullivan,1.0,102.0,83.1,17.4,14.6,19.0,6.7,19.0,6.7,1.0,1.0
2021-01-01,36107,Tioga,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01,36109,Tompkins,1.0,144.0,103.3,36.1,33.1,16.9,12.3,16.9,12.3,6.1,5.3
2021-01-01,36111,Ulster,1.0,175.0,117.7,45.7,32.3,13.0,7.9,13.0,7.9,1.0,1.0
2021-01-01,36113,Warren,1.0,172.6,162.4,30.9,28.7,13.1,12.7,13.1,12.7,1.0,1.0
2021-01-01,36115,Washington,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01,36117,Wayne,1.0,149.0,56.7,23.4,23.4,9.0,8.4,9.0,8.4,4.6,4.6
2021-01-01,36119,Westchester,1.0,2266.0,1587.2,399.8,350.8,351.2,214.8,258.2,156.8,126.6,37.2
2021-01-01,36121,Wyoming,1.0,64.0,41.1,10.7,10.7,7.0,5.3,7.0,5.3,1.0,1.0
2021-01-01,36123,Yates,1.0,18.0,10.3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01,36061,New York,1.0,9429.8,6556.9,1498.5,1263.0,1594.1,1115.8,1143.2,797.5,257.2,235.4
2021-01-01,99999,New York City,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01,36089,St. Lawrence,1.0,248.0,109.6,26.4,26.4,20.0,13.1,20.0,13.1,2.0,2.0
2021-01-01,90036,Unassigned,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-08,36001,Albany,1.0,1151.6,921.9,274.3,254.9,183.2,147.6,148.8,119.0,40.1,37.7
2021-01-08,36003,Allegany,1.0,74.0,35.7,11.4,11.1,6.0,4.1,6.0,4.1,1.0,1.0
2021-01-08,36005,Bronx,1.0,3468.3,2555.4,570.9,545.3,559.6,389.9,349.6,276.9,112.2,109.5
2021-01-08,36007,Broome,1.0,746.0,461.1,145.6,141.3,78.0,41.9,78.0,41.9,13.0,13.0
2021-01-08,36009,Cattaraugus,1.0,224.0,137.3,47.7,43.1,19.0,15.1,19.0,15.1,6.4,6.3
2021-01-08,36011,Cayuga,1.0,105.0,85.9,38.9,38.9,19.0,7.4,19.0,7.4,4.4,4.4
2021-01-08,36013,Chautauqua,1.0,142.6,156.4,50.0,49.6,19.9,13.2,19.9,13.2,2.0,2.0
2021-01-08,36015,Chemung,1.0,174.0,123.6,25.7,25.7,20.0,19.0,20.0,19.0,4.6,4.6
2021-01-08,36017,Chenango,1.0,27.9,13.4,4.6,4.6,1.0,1.0,1.0,1.0,1.0,1.0
2021-01-08,36019,Clinton,1.0,139.1,129.4,28.1,25.4,9.1,8.4,9.1,8.4,1.0,1.0
2021-01-08,36021,Columbia,1.0,100.0,84.6,37.3,36.6,6.1,6.0,6.1,6.0,1.0,1.0
2021-01-08,36023,Cortland,1.0,55.6,47.0,15.9,15.7,12.0,6.6,12.0,6.6,1.0,1.0
2021-01-08,36025,Delaware,1.0,46.4,26.8,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-08,36027,Dutchess,1.0,479.0,383.7,154.0,118.2,76.0,47.7,61.0,37.1,24.4,21.3
2021-01-08,36029,Erie,1.0,2331.0,1784.8,383.7,378.1,380.1,252.5,380.1,252.5,65.4,63.6
2021-01-08,36031,Essex,1.0,28.4,20.4,7.4,7.4,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-08,36033,Franklin,1.0,106.0,53.4,2.0,2.0,13.0,2.0,13.0,2.0,1.0,1.0
2021-01-08,36035,Fulton,1.0,42.0,34.1,14.9,14.9,8.0,6.7,8.0,6.7,1.0,1.0
2021-01-08,36037,Genesee,1.0,131.0,54.3,33.3,33.3,12.0,7.9,12.0,7.9,4.6,4.6
2021-01-08,36039,Greene,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-08,36041,Hamilton,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-08,36043,Herkimer,1.0,30.0,22.3,7.7,7.7,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-08,36045,Jefferson,1.0,216.3,144.3,33.9,8.9,13.4,10.4,13.4,10.4,4.7,0.0
2021-01-08,36047,Kings,1.0,4119.2,2888.6,796.1,705.1,498.5,377.5,384.9,311.9,139.6,128.5
2021-01-08,36049,Lewis,1.0,25.0,22.7,14.7,14.6,6.0,1.0,6.0,1.0,1.0,1.0
2021-01-08,36051,Livingston,1.0,45.0,29.1,16.0,15.1,8.0,6.4,8.0,6.4,1.0,1.0
2021-01-08,36053,Madison,1.0,75.0,57.0,22.7,22.7,7.0,6.1,7.0,6.1,2.0,2.0
2021-01-08,36055,Monroe,1.0,2692.0,1900.7,575.3,571.3,324.0,248.6,296.0,223.4,104.0,103.3
2021-01-08,36057,Montgomery,1.0,113.0,73.4,28.7,28.7,10.3,7.7,10.3,7.7,5.7,5.7
2021-01-08,36059,Nassau,1.0,3028.0,2315.1,645.5,608.8,453.6,256.5,376.6,225.8,90.1,88.1
2021-01-08,36063,Niagara,1.0,183.0,138.9,41.3,39.6,20.0,13.3,20.0,13.3,2.0,2.0
2021-01-08,36065,Oneida,1.0,493.6,430.1,216.6,207.1,81.1,63.3,81.1,63.3,34.8,32.6
2021-01-08,36067,Onondaga,1.0,1369.0,1101.2,282.3,270.3,224.9,173.8,189.9,156.8,57.3,57.0
2021-01-08,36069,Ontario,1.0,308.0,198.0,72.0,69.6,37.0,25.7,37.0,25.7,14.7,14.7
2021-01-08,36071,Orange,1.0,767.0,516.3,150.7,148.6,171.0,58.0,151.0,54.7,25.1,25.1
2021-01-08,36073,Orleans,1.0,18.0,15.0,6.3,6.3,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-08,36075,Oswego,1.0,123.0,70.9,19.9,19.9,17.0,6.9,17.0,6.9,1.0,1.0
2021-01-08,36077,Otsego,1.0,205.0,173.4,42.6,42.6,30.0,28.3,30.0,28.3,13.1,13.1
2021-01-08,36079,Putnam,1.0,114.0,85.0,31.4,28.6,10.0,4.9,10.0,4.9,1.0,1.0
2021-01-08,36081,Queens,1.0,3450.8,2743.9,903.3,821.4,554.0,342.4,365.0,223.9,151.1,132.9
2021-01-08,36083,Rensselaer,1.0,179.1,176.1,44.6,44.6,18.3,16.3,18.3,16.3,8.1,8.1
2021-01-08,36085,Richmond,1.0,915.0,768.5,283.6,211.6,180.4,136.0,153.1,119.7,58.9,49.4
2021-01-08,36087,Rockland,1.0,487.0,383.4,117.7,114.4,81.0,45.4,81.0,45.4,20.7,20.0
2021-01-08,36091,Saratoga,1.0,183.0,150.9,46.7,46.7,31.0,13.9,31.0,13.9,8.7,8.7
2021-01-08,36093,Schenectady,1.0,423.0,305.3,84.5,83.5,36.0,27.0,36.0,27.0,12.0,12.0
2021-01-08,36095,Schoharie,1.0,22.7,18.0,6.4,6.4,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-08,36097,Schuyler,1.0,19.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-08,36099,Seneca,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-08,36101,Steuben,1.0,126.0,86.2,32.4,31.7,8.0,7.1,8.0,7.1,4.9,4.9
2021-01-08,36103,Suffolk,1.0,2760.3,2336.4,879.6,799.3,522.9,370.3,418.9,303.0,126.4,117.0
2021-01-08,36105,Sullivan,1.0,102.0,68.5,10.9,10.9,19.0,6.3,19.0,6.3,1.0,1.0
2021-01-08,36107,Tioga,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-08,36109,Tompkins,1.0,144.0,109.0,31.0,30.7,16.0,10.1,16.0,10.1,4.0,1.0
2021-01-08,36111,Ulster,1.0,175.0,102.6,38.7,27.6,13.0,6.3,13.0,6.3,1.0,1.0
2021-01-08,36113,Warren,1.0,181.1,163.6,36.3,35.4,14.3,13.0,14.3,13.0,4.9,4.6
2021-01-08,36115,Washington,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-08,36117,Wayne,1.0,149.0,56.7,24.1,24.1,9.0,8.6,9.0,8.6,5.6,5.6
2021-01-08,36119,Westchester,1.0,2280.0,1697.6,477.9,441.7,352.1,217.7,259.2,159.4,52.7,47.2
2021-01-08,36121,Wyoming,1.0,64.0,41.8,11.3,11.3,7.0,5.7,7.0,5.7,1.0,1.0
2021-01-08,36123,Yates,1.0,18.0,12.4,4.3,4.3,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-08,36061,New York,1.0,9379.6,7079.4,1605.0,1358.5,1603.8,1198.7,1151.2,864.2,281.0,259.5
2021-01-08,99999,New York City,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-08,36089,St. Lawrence,1.0,250.9,112.3,27.4,27.4,20.0,13.2,20.0,13.2,5.6,5.6
2021-01-08,90036,Unassigned,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-15,36001,Albany,1.0,1142.0,931.0,313.6,292.6,185.4,147.2,151.4,124.4,48.0,45.9
