date,fips,county,hospital_pk,total_adult_inpatient_sum,total_adult_used_inpatient_sum,total_adult_confirmed_and_suspected_covid_sum,total_adult_confirmed_covid_sum,total_icu_sum,used_icu_sum,total_staffed_adult_icu_sum,used_staffed_adult_icu_sum,staffed_icu_adult_confirmed_and_suspected_covid_sum,staffed_icu_adult_confirmed_covid_sum,total_adult_inpatient_avg,total_adult_used_inpatient_avg,total_adult_confirmed_and_suspected_covid_avg,total_adult_confirmed_covid_avg,total_icu_avg,used_icu_avg,total_staffed_adult_icu_avg,used_staffed_adult_icu_avg,staffed_icu_adult_confirmed_and_suspected_covid_avg,staffed_icu_adult_confirmed_covid_avg
2021-01-08,36105,Sullivan,330386,609,447,69,69,133,44,133,44,14,14,87.0,63.9,9.9,9.9,19.0,6.3,19.0,6.3,-999999.0,-999999.0
2021-01-08,36105,Sullivan,331303,105,32,-999999,-999999,0,0,0,0,0,0,15.0,4.6,-999999.0,-999999.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-08,36109,Tompkins,330307,1008,763,217,215,112,71,112,71,28,26,144.0,109.0,31.0,30.7,16.0,10.1,16.0,10.1,4.0,-999999.0
2021-01-08,36111,Ulster,330004,1008,616,233,163,91,44,91,44,25,21,144.0,88.0,33.3,23.3,13.0,6.3,13.0,6.3,-999999.0,-999999.0
2021-01-08,36111,Ulster,330224,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-08,36111,Ulster,331310,217,102,38,30,0,0,0,0,0,0,31.0,14.6,5.4,4.3,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-08,36113,Warren,330191,1268,1145,254,248,100,91,100,91,34,32,181.1,163.6,36.3,35.4,14.3,13.0,14.3,13.0,4.9,4.6
2021-01-08,36117,Wayne,330030,1043,397,169,169,63,60,63,60,39,39,149.0,56.7,24.1,24.1,9.0,8.6,9.0,8.6,5.6,5.6
2021-01-08,36119,Westchester,333301,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-08,36119,Westchester,330304,2387,1918,694,638,259,116,259,116,40,35,341.0,274.0,99.1,91.1,37.0,16.6,37.0,16.6,5.7,5.0
2021-01-08,36119,Westchester,330184,765,621,217,190,84,57,84,57,31,23,109.3,88.7,31.0,27.1,12.0,8.1,12.0,8.1,4.4,-999999.0
2021-01-08,36119,Westchester,330208,2597,1611,482,398,364,112,364,106,40,36,371.0,230.1,68.9,56.9,52.0,16.0,52.0,15.1,5.7,5.1
2021-01-08,36119,Westchester,330261,1281,866,363,334,85,79,85,79,43,42,183.0,123.7,51.9,47.7,12.1,11.3,12.1,11.3,6.1,6.0
2021-01-08,36119,Westchester,330086,420,256,7,7,0,0,0,0,0,0,60.0,36.6,-999999.0,-999999.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-08,36119,Westchester,330234,5117,4056,794,756,1281,940,728,552,148,143,731.0,579.4,113.4,108.0,183.0,134.3,104.0,78.9,21.1,20.4
2021-01-08,36119,Westchester,330267,1027,1027,419,419,112,91,85,77,33,33,146.7,146.7,59.9,59.9,16.0,13.0,12.1,11.0,4.7,4.7
2021-01-08,36119,Westchester,330162,1344,757,217,198,217,85,147,85,24,23,192.0,108.1,31.0,28.3,31.0,12.1,21.0,12.1,-999999.0,-999999.0
2021-01-08,36119,Westchester,330006,1022,772,152,152,63,44,63,44,28,28,146.0,110.3,21.7,21.7,9.0,6.3,9.0,6.3,4.0,4.0
2021-01-08,36121,Wyoming,330008,384,251,68,68,42,34,42,34,11,11,64.0,41.8,11.3,11.3,7.0,5.7,7.0,5.7,-999999.0,-999999.0
2021-01-08,36123,Yates,331314,126,87,30,30,0,0,0,0,0,0,18.0,12.4,4.3,4.3,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-15,36001,Albany,330013,4704,3755,1182,1041,917,720,784,637,222,207,672.0,536.4,168.9,148.7,131.0,102.9,112.0,91.0,31.7,29.6
2021-01-15,36001,Albany,330057,3290,2762,1013,1007,381,310,276,234,114,114,470.0,394.6,144.7,143.9,54.4,44.3,39.4,33.4,16.3,16.3
2021-01-15,36003,Allegany,331301,175,40,7,7,0,0,0,0,0,0,25.0,5.7,-999999.0,-999999.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-15,36003,Allegany,330096,343,183,54,54,42,22,42,22,-999999,-999999,49.0,26.1,7.7,7.7,6.0,-999999.0,6.0,-999999.0,-999999.0,-999999.0
2021-01-15,36005,Bronx,330127,2745,2106,348,338,679,508,476,398,108,101,392.1,300.9,49.7,48.3,97.0,72.6,68.0,56.9,15.4,14.4
2021-01-15,36005,Bronx,330399,2037,1686,304,291,392,262,308,237,72,72,291.0,240.9,43.4,41.6,56.0,37.4,44.0,33.9,10.3,10.3
2021-01-15,36005,Bronx,330080,2865,1608,438,429,469,324,259,235,95,94,409.3,229.7,62.6,61.3,67.0,46.3,37.0,33.6,13.6,13.4
2021-01-15,36005,Bronx,332006,1575,1407,455,455,0,0,0,0,0,0,225.0,201.0,65.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-15,36005,Bronx,330009,2583,2044,600,552,539,351,259,252,132,131,369.0,292.0,85.7,78.9,77.0,50.1,37.0,36.0,18.9,18.7
2021-01-15,36005,Bronx,330385,2200,872,280,279,297,126,209,123,87,87,314.3,124.6,40.0,39.9,42.4,18.0,29.9,17.6,12.4,12.4
2021-01-15,36005,Bronx,330059,9604,8602,2413,2413,1442,1197,861,781,382,381,1372.0,1228.9,344.7,344.7,206.0,171.0,123.0,111.6,54.6,54.4
2021-01-15,36007,Broome,330011,2163,1139,426,351,126,60,126,60,29,22,309.0,162.7,60.9,50.1,18.0,8.6,18.0,8.6,4.1,-999999.0
2021-01-15,36007,Broome,330394,3059,2062,654,654,420,237,420,237,84,84,437.0,294.6,93.4,93.4,60.0,33.9,60.0,33.9,12.0,12.0
2021-01-15,36009,Cattaraugus,330103,1568,985,290,274,133,96,133,96,41,41,224.0,140.7,41.4,39.1,19.0,13.7,19.0,13.7,5.9,5.9
2021-01-15,36011,Cayuga,330235,735,610,283,283,133,43,133,43,23,23,105.0,87.1,40.4,40.4,19.0,6.1,19.0,6.1,-999999.0,-999999.0
2021-01-15,36013,Chautauqua,330229,266,201,111,108,35,33,35,33,19,19,38.0,28.7,15.9,15.4,5.0,4.7,5.0,4.7,-999999.0,-999999.0
2021-01-15,36013,Chautauqua,330239,707,870,189,189,105,42,105,42,15,15,101.0,124.3,27.0,27.0,15.0,6.0,15.0,6.0,-999999.0,-999999.0
2021-01-15,36013,Chautauqua,330166,28,10,6,5,0,0,0,0,0,0,4.0,-999999.0,-999999.0,-999999.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-15,36015,Chemung,330090,1218,855,210,210,140,120,140,120,41,41,174.0,122.1,30.0,30.0,20.0,17.1,20.0,17.1,5.9,5.9
2021-01-15,36017,Chenango,330033,189,95,34,34,21,20,21,20,8,8,27.0,13.6,4.9,4.9,-999999.0,-999999.0,-999999.0,-999999.0,-999999.0,-999999.0
2021-01-15,36019,Clinton,330250,1030,973,148,143,75,70,75,70,-999999,-999999,147.1,139.0,21.1,20.4,10.7,10.0,10.7,10.0,-999999.0,-999999.0
2021-01-15,36021,Columbia,330094,700,588,239,237,42,41,42,41,34,34,100.0,84.0,34.1,33.9,6.0,5.9,6.0,5.9,4.9,4.9
2021-01-15,36023,Cortland,330175,364,282,75,74,84,42,84,42,8,8,52.0,40.3,10.7,10.6,12.0,6.0,12.0,6.0,-999999.0,-999999.0
2021-01-15,36025,Delaware,331305,140,80,18,18,0,0,0,0,0,0,20.0,11.4,-999999.0,-999999.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-15,36025,Delaware,331312,147,74,33,33,0,0,0,0,0,0,21.0,10.6,4.7,4.7,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-15,36025,Delaware,331304,54,54,4,-999999,0,0,0,0,0,0,7.7,7.7,-999999.0,-999999.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-15,36027,Dutchess,330023,2618,2233,940,706,448,315,343,234,142,121,374.0,319.0,134.3,100.9,64.0,45.0,49.0,33.4,20.3,17.3
2021-01-15,36027,Dutchess,330049,735,440,116,90,49,32,49,32,14,14,105.0,62.9,16.6,12.9,7.0,4.6,7.0,4.6,-999999.0,-999999.0
2021-01-15,36029,Erie,330102,840,639,161,161,84,57,84,57,39,39,120.0,91.3,23.0,23.0,12.0,8.1,12.0,8.1,5.6,5.6
2021-01-15,36029,Erie,330078,1330,1213,656,655,252,163,252,163,117,117,190.0,173.3,93.7,93.6,36.0,23.3,36.0,23.3,16.7,16.7
2021-01-15,36029,Erie,330219,4536,3489,422,422,441,284,441,284,81,81,648.0,498.4,60.3,60.3,63.0,40.6,63.0,40.6,11.6,11.6
2021-01-15,36029,Erie,330354,994,738,85,85,98,69,98,69,20,20,142.0,105.4,12.1,12.1,14.0,9.9,14.0,9.9,-999999.0,-999999.0
2021-01-15,36029,Erie,330279,2107,1647,195,195,280,220,280,220,59,59,301.0,235.3,27.9,27.9,40.0,31.4,40.0,31.4,8.4,8.4
2021-01-15,36029,Erie,330111,182,97,23,23,0,0,0,0,0,0,26.0,13.9,-999999.0,-999999.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-15,36029,Erie,330005,6328,4752,1096,1079,1505,1005,1505,1005,228,221,904.0,678.9,156.6,154.1,215.0,143.6,215.0,143.6,32.6,31.6
2021-01-15,36031,Essex,331302,175,126,39,39,0,0,0,0,0,0,25.0,18.0,5.6,5.6,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-15,36033,Franklin,330084,266,166,74,55,35,11,35,11,7,5,38.0,23.7,10.6,7.9,5.0,-999999.0,5.0,-999999.0,-999999.0,-999999.0
2021-01-15,36033,Franklin,330079,476,222,-999999,-999999,56,20,56,20,-999999,-999999,68.0,31.7,-999999.0,-999999.0,8.0,-999999.0,8.0,-999999.0,-999999.0,-999999.0
2021-01-15,36035,Fulton,330276,294,201,83,83,56,46,56,46,25,25,42.0,28.7,11.9,11.9,8.0,6.6,8.0,6.6,-999999.0,-999999.0
2021-01-15,36037,Genesee,330073,917,355,155,155,84,55,84,55,27,27,131.0,50.7,22.1,22.1,12.0,7.9,12.0,7.9,-999999.0,-999999.0
2021-01-15,36043,Herkimer,331311,210,163,63,63,0,0,0,0,0,0,30.0,23.3,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-15,36045,Jefferson,330157,1106,751,143,0,88,67,88,67,37,0,158.0,107.3,20.4,0.0,12.6,9.6,12.6,9.6,5.3,0.0
2021-01-15,36045,Jefferson,331318,224,133,54,54,0,0,0,0,0,0,32.0,19.0,7.7,7.7,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-15,36045,Jefferson,331309,140,83,0,0,0,0,0,0,0,0,20.0,11.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-15,36047,Kings,330350,1512,923,252,242,420,177,182,89,19,19,216.0,131.9,36.0,34.6,60.0,25.3,26.0,12.7,-999999.0,-999999.0
2021-01-15,36047,Kings,330194,6013,3744,1210,1210,560,431,483,391,164,164,859.0,534.9,172.9,172.9,80.0,61.6,69.0,55.9,23.4,23.4
2021-01-15,36047,Kings,330056,1386,1024,177,146,168,78,126,73,19,19,198.0,146.3,25.3,20.9,24.0,11.1,18.0,10.4,-999999.0,-999999.0
2021-01-15,36047,Kings,330233,2023,1709,440,411,355,316,273,253,95,84,289.0,244.1,62.9,58.7,50.7,45.1,39.0,36.1,13.6,12.0
2021-01-15,36047,Kings,330221,1421,962,385,357,196,160,196,160,95,95,203.0,137.4,55.0,51.0,28.0,22.9,28.0,22.9,13.6,13.6
2021-01-15,36047,Kings,330236,4333,3265,920,919,525,391,315,296,157,157,619.0,466.4,131.4,131.3,75.0,55.9,45.0,42.3,22.4,22.4
2021-01-15,36047,Kings,330019,1323,884,482,482,133,119,133,119,74,74,189.0,126.3,68.9,68.9,19.0,17.0,19.0,17.0,10.6,10.6
2021-01-15,36047,Kings,330196,2176,1683,721,712,357,323,322,296,181,181,310.9,240.4,103.0,101.7,51.0,46.1,46.0,42.3,25.9,25.9
2021-01-15,36047,Kings,330397,1670,1136,288,131,151,91,151,91,47,39,238.6,162.3,41.1,18.7,21.6,13.0,21.6,13.0,6.7,5.6
2021-01-15,36047,Kings,330202,3871,2810,371,369,378,372,350,262,80,80,553.0,401.4,53.0,52.7,54.0,53.1,50.0,37.4,11.4,11.4
2021-01-15,36047,Kings,330396,1412,1285,345,336,144,141,109,112,42,41,201.7,183.6,49.3,48.0,20.6,20.1,15.6,16.0,6.0,5.9
2021-01-15,36047,Kings,330201,1792,1167,414,207,140,132,140,132,56,26,256.0,166.7,59.1,29.6,20.0,18.9,20.0,18.9,8.0,-999999.0
2021-01-15,36049,Lewis,331317,175,195,121,121,42,31,42,31,26,26,25.0,27.9,17.3,17.3,6.0,4.4,6.0,4.4,-999999.0,-999999.0
2021-01-15,36051,Livingston,330238,315,210,115,101,56,38,56,38,21,21,45.0,30.0,16.4,14.4,8.0,5.4,8.0,5.4,-999999.0,-999999.0
2021-01-15,36053,Madison,331316,217,136,37,37,0,0,0,0,0,0,31.0,19.4,5.3,5.3,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-15,36053,Madison,330115,308,190,75,75,42,24,42,24,7,7,44.0,27.1,10.7,10.7,6.0,-999999.0,6.0,-999999.0,-999999.0,-999999.0
2021-01-15,36055,Monroe,330403,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-15,36055,Monroe,330285,7378,5243,972,934,1127,963,931,785,276,264,1054.0,749.0,138.9,133.4,161.0,137.6,133.0,112.1,39.4,37.7
2021-01-15,36055,Monroe,330125,5348,3832,1223,1223,644,483,644,483,261,261,764.0,547.4,174.7,174.7,92.0,69.0,92.0,69.0,37.3,37.3
2021-01-15,36055,Monroe,330164,2807,2074,685,685,140,99,140,99,66,66,401.0,296.3,97.9,97.9,20.0,14.1,20.0,14.1,9.4,9.4
2021-01-15,36055,Monroe,330226,3311,2410,803,803,357,261,357,261,139,139,473.0,344.3,114.7,114.7,51.0,37.3,51.0,37.3,19.9,19.9
2021-01-15,36057,Montgomery,330047,791,546,182,182,84,59,84,59,41,41,113.0,78.0,26.0,26.0,12.0,8.4,12.0,8.4,5.9,5.9
2021-01-15,36059,Nassau,330198,3122,2593,829,803,238,203,238,203,71,70,446.0,370.4,118.4,114.7,34.0,29.0,34.0,29.0,10.1,10.0
2021-01-15,36059,Nassau,330182,3143,2282,638,635,560,348,560,348,135,135,449.0,326.0,91.1,90.7,80.0,49.7,80.0,49.7,19.3,19.3
2021-01-15,36059,Nassau,330259,1820,1366,414,412,259,156,203,128,87,87,260.0,195.1,59.1,58.9,37.0,22.3,29.0,18.3,12.4,12.4
2021-01-15,36059,Nassau,330027,2926,2198,278,277,588,458,448,436,70,70,418.0,314.0,39.7,39.6,84.0,65.4,64.0,62.3,10.0,10.0
2021-01-15,36059,Nassau,330181,1113,941,322,303,126,55,126,55,85,85,159.0,134.4,46.0,43.3,18.0,7.9,18.0,7.9,12.1,12.1
2021-01-15,36059,Nassau,330331,1246,965,548,516,140,73,140,73,44,44,178.0,137.9,78.3,73.7,20.0,10.4,20.0,10.4,6.3,6.3
2021-01-15,36059,Nassau,330332,1085,742,383,383,84,71,84,71,36,36,155.0,106.0,54.7,54.7,12.0,10.1,12.0,10.1,5.1,5.1
2021-01-15,36059,Nassau,330106,6769,5459,1295,1163,1204,453,861,320,147,142,967.0,779.9,185.0,166.1,172.0,64.7,123.0,45.7,21.0,20.3
2021-01-15,36061,New York,332008,1407,887,0,0,0,0,0,0,0,0,201.0,126.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-15,36061,New York,330046,4600,3800,1070,872,488,460,488,460,168,159,657.1,542.9,152.9,124.6,69.7,65.7,69.7,65.7,24.0,22.7
2021-01-15,36061,New York,330169,2996,2333,1164,995,455,354,455,354,139,122,428.0,333.3,166.3,142.1,65.0,50.6,65.0,50.6,19.9,17.4
2021-01-15,36061,New York,330199,1480,1039,143,138,161,86,105,71,34,34,211.4,148.4,20.4,19.7,23.0,12.3,15.0,10.1,4.9,4.9
2021-01-15,36061,New York,330270,1204,596,10,10,28,12,28,12,9,9,172.0,85.1,-999999.0,-999999.0,4.0,-999999.0,4.0,-999999.0,-999999.0,-999999.0
2021-01-15,36061,New York,330101,18431,14496,3746,3018,3523,3165,2012,1906,756,680,2633.0,2070.9,535.1,431.1,503.3,452.1,287.4,272.3,108.0,97.1
2021-01-15,36061,New York,330100,12,10,0,0,0,0,0,0,0,0,-999999.0,-999999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-15,36061,New York,330119,3143,2263,552,475,777,343,581,250,91,83,449.0,323.3,78.9,67.9,111.0,49.0,83.0,35.7,13.0,11.9
2021-01-15,36061,New York,330214,12971,9346,2646,2542,2766,2109,1821,1442,482,468,1853.0,1335.1,378.0,363.1,395.1,301.3,260.1,206.0,68.9,66.9
2021-01-15,36061,New York,330204,4340,4028,445,439,742,626,553,484,162,162,620.0,575.4,63.6,62.7,106.0,89.4,79.0,69.1,23.1,23.1
2021-01-15,36061,New York,330240,1278,1019,255,255,225,165,141,112,32,32,182.6,145.6,36.4,36.4,32.1,23.6,20.1,16.0,4.6,4.6
2021-01-15,36061,New York,330024,9345,6443,1596,1258,1806,880,1659,799,213,191,1335.0,920.4,228.0,179.7,258.0,125.7,237.0,114.1,30.4,27.3
2021-01-15,36061,New York,330410,386,386,0,0,0,0,0,0,0,0,55.1,55.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-15,36061,New York,330154,4235,2952,254,215,280,170,245,145,46,45,605.0,421.7,36.3,30.7,40.0,24.3,35.0,20.7,6.6,6.4
2021-01-15,36063,Niagara,330065,700,503,99,96,84,37,84,37,-999999,-999999,100.0,71.9,14.1,13.7,12.0,5.3,12.0,5.3,-999999.0,-999999.0
2021-01-15,36063,Niagara,330163,175,133,64,64,0,0,0,0,0,0,25.0,19.0,9.1,9.1,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-15,36063,Niagara,330188,406,287,76,76,56,29,56,27,13,13,58.0,41.0,10.9,10.9,8.0,4.1,8.0,-999999.0,-999999.0,-999999.0
2021-01-15,36065,Oneida,330044,1881,1480,705,672,266,204,248,204,109,100,268.7,211.4,100.7,96.0,38.0,29.1,35.4,29.1,15.6,14.3
2021-01-15,36065,Oneida,330215,393,271,179,163,76,57,76,57,41,41,56.1,38.7,25.6,23.3,10.9,8.1,10.9,8.1,5.9,5.9
2021-01-15,36065,Oneida,330245,1309,1042,503,475,231,171,231,171,92,80,187.0,148.9,71.9,67.9,33.0,24.4,33.0,24.4,13.1,11.4
2021-01-15,36067,Onondaga,330241,4221,3416,750,697,819,686,714,643,218,209,603.0,488.0,107.1,99.6,117.0,98.0,102.0,91.9,31.1,29.9
2021-01-15,36067,Onondaga,330203,2205,1590,383,383,245,166,245,166,73,73,315.0,227.1,54.7,54.7,35.0,23.7,35.0,23.7,10.4,10.4
2021-01-15,36067,Onondaga,330140,3157,2471,561,561,546,320,406,274,81,81,451.0,353.0,80.1,80.1,78.0,45.7,58.0,39.1,11.6,11.6
2021-01-15,36069,Ontario,330058,497,282,62,62,98,39,98,39,8,8,71.0,40.3,8.9,8.9,14.0,5.6,14.0,5.6,-999999.0,-999999.0
2021-01-15,36069,Ontario,330265,630,400,74,74,63,41,63,41,17,17,90.0,57.1,10.6,10.6,9.0,5.9,9.0,5.9,-999999.0,-999999.0
2021-01-15,36069,Ontario,330074,1029,679,215,210,98,91,98,91,43,43,147.0,97.0,30.7,30.0,14.0,13.0,14.0,13.0,6.1,6.1
2021-01-15,36071,Orange,330135,735,348,64,63,91,28,91,28,18,18,105.0,49.7,9.1,9.0,13.0,4.0,13.0,4.0,-999999.0,-999999.0
2021-01-15,36071,Orange,330126,2786,2312,636,618,805,273,665,241,87,87,398.0,330.3,90.9,88.3,115.0,39.0,95.0,34.4,12.4,12.4
2021-01-15,36071,Orange,330264,1442,1085,420,420,245,141,245,141,71,71,206.0,155.0,60.0,60.0,35.0,20.1,35.0,20.1,10.1,10.1
2021-01-15,36071,Orange,330205,406,93,35,32,56,21,56,21,7,7,58.0,13.3,5.0,4.6,8.0,-999999.0,8.0,-999999.0,-999999.0,-999999.0
2021-01-15,36073,Orleans,331319,126,59,27,25,0,0,0,0,0,0,18.0,8.4,-999999.0,-999999.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-15,36075,Oswego,330218,861,551,158,158,119,55,119,55,40,40,123.0,78.7,22.6,22.6,17.0,7.9,17.0,7.9,5.7,5.7
2021-01-15,36077,Otsego,330136,1064,985,190,190,210,180,210,180,66,66,152.0,140.7,27.1,27.1,30.0,25.7,30.0,25.7,9.4,9.4
2021-01-15,36077,Otsego,330085,371,247,85,83,0,0,0,0,0,0,53.0,35.3,12.1,11.9,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-15,36079,Putnam,330273,798,584,191,169,70,40,70,40,26,25,114.0,83.4,27.3,24.1,10.0,5.7,10.0,5.7,-999999.0,-999999.0
2021-01-15,36081,Queens,330395,1225,1040,217,217,147,95,147,95,41,41,175.0,148.6,31.0,31.0,21.0,13.6,21.0,13.6,5.9,5.9
2021-01-15,36081,Queens,330193,1176,1078,439,389,252,176,154,121,93,73,168.0,154.0,62.7,55.6,36.0,25.1,22.0,17.3,13.3,10.4
2021-01-15,36081,Queens,330055,4655,3684,1464,1461,791,385,693,327,159,159,665.0,526.3,209.1,208.7,113.0,55.0,99.0,46.7,22.7,22.7
2021-01-15,36081,Queens,330014,2016,1704,702,584,329,241,224,178,99,63,288.0,243.4,100.3,83.4,47.0,34.4,32.0,25.4,14.1,9.0
2021-01-15,36081,Queens,330195,9641,8439,3009,2756,1407,966,833,472,496,486,1377.3,1205.6,429.9,393.7,201.0,138.0,119.0,67.4,70.9,69.4
2021-01-15,36081,Queens,330231,2531,1187,372,353,371,193,161,133,76,75,361.6,169.6,53.1,50.4,53.0,27.6,23.0,19.0,10.9,10.7
2021-01-15,36081,Queens,330128,2920,2161,516,507,596,305,358,255,71,70,417.1,308.7,73.7,72.4,85.1,43.6,51.1,36.4,10.1,10.0
2021-01-15,36083,Rensselaer,330180,1237,1186,298,298,119,110,119,110,58,58,176.7,169.4,42.6,42.6,17.0,15.7,17.0,15.7,8.3,8.3
2021-01-15,36083,Rensselaer,330409,90,32,-999999,-999999,0,0,0,0,0,0,15.0,5.3,-999999.0,-999999.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-15,36085,Richmond,330160,4648,3921,1685,1573,760,714,667,636,362,362,664.0,560.1,240.7,224.7,108.6,102.0,95.3,90.9,51.7,51.7
2021-01-15,36085,Richmond,330028,1757,1439,408,0,511,249,392,187,70,0,251.0,205.6,58.3,0.0,73.0,35.6,56.0,26.7,10.0,0.0
2021-01-15,36087,Rockland,330158,1708,1080,337,336,434,187,434,187,60,60,244.0,154.3,48.1,48.0,62.0,26.7,62.0,26.7,8.6,8.6
2021-01-15,36087,Rockland,330104,1093,1036,329,315,143,117,143,117,85,84,156.1,148.0,47.0,45.0,20.4,16.7,20.4,16.7,12.1,12.0
2021-01-15,36087,Rockland,330405,699,615,121,121,0,0,0,0,0,0,99.9,87.9,17.3,17.3,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-15,36089,St. Lawrence,330223,224,106,0,0,0,0,0,0,0,0,32.0,15.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-15,36089,St. Lawrence,330197,609,312,139,139,70,55,70,55,29,29,87.0,44.6,19.9,19.9,10.0,7.9,10.0,7.9,4.1,4.1
2021-01-15,36089,St. Lawrence,331307,182,85,7,7,0,0,0,0,0,0,26.0,12.1,-999999.0,-999999.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-15,36089,St. Lawrence,330211,553,197,76,76,70,44,70,44,26,26,79.0,28.1,10.9,10.9,10.0,6.3,10.0,6.3,-999999.0,-999999.0
2021-01-15,36089,St. Lawrence,331315,217,131,14,14,0,0,0,0,0,0,31.0,18.7,-999999.0,-999999.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-15,36091,Saratoga,330222,1281,1157,400,400,217,105,217,105,66,66,183.0,165.3,57.1,57.1,31.0,15.0,31.0,15.0,9.4,9.4
2021-01-15,36093,Schenectady,330406,749,580,42,42,0,0,0,0,0,0,107.0,82.9,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-15,36093,Schenectady,330153,2212,1512,482,480,252,203,252,203,101,101,316.0,216.0,68.9,68.6,36.0,29.0,36.0,29.0,14.4,14.4
2021-01-15,36095,Schoharie,331320,168,134,62,62,0,0,0,0,0,0,24.0,19.1,8.9,8.9,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-15,36097,Schuyler,331313,133,104,-999999,-999999,0,0,0,0,0,0,19.0,14.9,-999999.0,-999999.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-15,36101,Steuben,330151,133,130,48,43,0,0,0,0,0,0,19.0,18.6,6.9,6.1,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-15,36101,Steuben,330144,84,84,13,13,0,0,0,0,0,0,12.0,12.0,-999999.0,-999999.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-15,36101,Steuben,330277,665,452,172,172,56,51,56,51,21,21,95.0,64.6,24.6,24.6,8.0,7.3,8.0,7.3,-999999.0,-999999.0
2021-01-15,36103,Suffolk,330401,1736,1403,588,588,161,146,161,146,104,104,248.0,200.4,84.0,84.0,23.0,20.9,23.0,20.9,14.9,14.9
2021-01-15,36103,Suffolk,330246,1400,1352,226,221,238,108,182,108,42,41,200.0,193.1,32.3,31.6,34.0,15.4,26.0,15.4,6.0,5.9
2021-01-15,36103,Suffolk,330043,2114,2016,704,612,427,253,350,226,90,89,302.0,288.0,100.6,87.4,61.0,36.1,50.0,32.3,12.9,12.7
2021-01-15,36103,Suffolk,330393,4627,3631,1505,1440,1162,868,770,576,237,237,661.0,518.7,215.0,205.7,166.0,124.0,110.0,82.3,33.9,33.9
2021-01-15,36103,Suffolk,330141,1837,1472,726,514,268,267,268,267,155,102,262.4,210.3,103.7,73.4,38.3,38.1,38.3,38.1,22.1,14.6
2021-01-15,36103,Suffolk,330045,1932,1597,605,551,357,261,294,249,88,88,276.0,228.1,86.4,78.7,51.0,37.3,42.0,35.6,12.6,12.6
2021-01-15,36103,Suffolk,330185,1603,1137,518,418,294,124,294,124,70,62,229.0,162.4,74.0,59.7,42.0,17.7,42.0,17.7,10.0,8.9
2021-01-15,36103,Suffolk,330286,3227,2643,1046,1046,560,440,420,346,156,156,461.0,377.6,149.4,149.4,80.0,62.9,60.0,49.4,22.3,22.3
2021-01-15,36103,Suffolk,330107,1092,895,310,300,168,89,168,89,33,28,156.0,127.9,44.3,42.9,24.0,12.7,24.0,12.7,4.7,4.0
2021-01-15,36105,Sullivan,330386,609,442,52,52,133,49,133,49,22,22,87.0,63.1,7.4,7.4,19.0,7.0,19.0,7.0,-999999.0,-999999.0
2021-01-15,36105,Sullivan,331303,105,23,0,0,0,0,0,0,0,0,15.0,-999999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-15,36109,Tompkins,330307,1008,642,165,154,112,72,112,72,32,31,144.0,91.7,23.6,22.0,16.0,10.3,16.0,10.3,4.6,4.4
